"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006821","GO:0006821","chloride transport","2/454","27/5022",0.71557509298467,0.935228131289255,0.821316521798815,"CLIC1/CLDN4",2
"GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway","2/454","27/5022",0.71557509298467,0.935228131289255,0.821316521798815,"CCN2/CREB3L1",2
"GO:0030834","GO:0030834","regulation of actin filament depolymerization","2/454","27/5022",0.71557509298467,0.935228131289255,0.821316521798815,"DSTN/LMOD1",2
"GO:0035306","GO:0035306","positive regulation of dephosphorylation","2/454","27/5022",0.71557509298467,0.935228131289255,0.821316521798815,"HSP90AB1/NPNT",2
"GO:0050810","GO:0050810","regulation of steroid biosynthetic process","2/454","27/5022",0.71557509298467,0.935228131289255,0.821316521798815,"EGR1/IGFBP7",2
"GO:0060420","GO:0060420","regulation of heart growth","2/454","27/5022",0.71557509298467,0.935228131289255,0.821316521798815,"BASP1/RGS2",2
"GO:0086003","GO:0086003","cardiac muscle cell contraction","2/454","27/5022",0.71557509298467,0.935228131289255,0.821316521798815,"TRPM4/FLNA",2
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","7/454","90/5022",0.717200644726265,0.935228131289255,0.821316521798815,"APP/CD24/RACK1/CD74/GPRC5A/SPINK1/SFRP1",7
"GO:0006082","GO:0006082","organic acid metabolic process","29/454","349/5022",0.717417025218328,0.935228131289255,0.821316521798815,"SLC45A3/XBP1/SMS/GAPDH/DEGS1/ODC1/APP/GPX1/ATF4/SCD/ALOX15B/GNMT/PCBD1/ASS1/GSTP1/ABHD2/ACLY/MCCC2/ALDH1A1/UGDH/SOX9/FASN/CD74/EPHX1/ECHS1/PAPSS1/ENO1/ACSM1/ELOVL5",29
"GO:0051051","GO:0051051","negative regulation of transport","14/454","174/5022",0.718200243621562,0.935228131289255,0.821316521798815,"YWHAE/APOD/TXN/TMBIM6/MAOB/RACK1/CHGA/CD74/BST2/SEMG1/LGALS3/SPINK1/RGS2/SFRP1",14
"GO:0060401","GO:0060401","cytosolic calcium ion transport","4/454","53/5022",0.718773623176498,0.935228131289255,0.821316521798815,"YWHAE/CCN2/TMBIM6/CCL19",4
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization","4/454","53/5022",0.718773623176498,0.935228131289255,0.821316521798815,"APOD/TXN/CHGA/SFRP1",4
"GO:0001701","GO:0001701","in utero embryonic development","10/454","127/5022",0.724101700495152,0.935228131289255,0.821316521798815,"SKIL/DAD1/RPL13/KRT8/JUNB/BRK1/KRT19/CCN1/ZFP36L1/MYH9",10
"GO:1901653","GO:1901653","cellular response to peptide","12/454","151/5022",0.724496512792664,0.935228131289255,0.821316521798815,"NR4A1/XBP1/LCN2/GDF15/APP/NUCKS1/ASS1/GSTP1/YWHAG/ID1/ZFP36L1/APRT",12
"GO:0010948","GO:0010948","negative regulation of cell cycle process","5/454","66/5022",0.724785587369637,0.935228131289255,0.821316521798815,"CCL2/DUSP1/CDKN1A/ZFP36L1/NOP53",5
"GO:0006753","GO:0006753","nucleoside phosphate metabolic process","15/454","187/5022",0.727268733234525,0.935228131289255,0.821316521798815,"ACP3/TMSB4X/GAPDH/ATP5F1B/APP/ATP8/ACLY/MCCC2/FASN/NME3/PAPSS1/ENO1/APRT/ACSM1/ELOVL5",15
"GO:0098662","GO:0098662","inorganic cation transmembrane transport","20/454","246/5022",0.728060368377603,0.935228131289255,0.821316521798815,"STEAP2/YWHAE/TMSB4X/ND5/LCN2/ATP5F1B/CD63/ATP8/ARF1/COX8A/CCL19/SLC25A5/TSPAN13/TRPM8/ATP6V0E1/COX5B/TRPM4/SEC61A1/FLNA/ATP6V1G1",20
"GO:0019637","GO:0019637","organophosphate metabolic process","27/454","328/5022",0.73011752200186,0.935228131289255,0.821316521798815,"ACP3/TMSB4X/GAPDH/SLC44A4/ATP5F1B/APP/ATP8/PLPP1/PLA2G2A/ARF1/ALOX15B/CKB/PRDX6/ORMDL3/PGAP3/ACLY/MCCC2/FASN/DBI/NME3/PLAAT4/PAPSS1/ENO1/APRT/ACSM1/ELOVL5/ADGRF5",27
"GO:0005976","GO:0005976","polysaccharide metabolic process","3/454","41/5022",0.730405543544795,0.935228131289255,0.821316521798815,"PPP1CB/PYGB/GNMT",3
"GO:0007052","GO:0007052","mitotic spindle organization","3/454","41/5022",0.730405543544795,0.935228131289255,0.821316521798815,"HSPA1A/HSPA1B/FLNA",3
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","3/454","41/5022",0.730405543544795,0.935228131289255,0.821316521798815,"GAPDH/APP/ENO1",3
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","3/454","41/5022",0.730405543544795,0.935228131289255,0.821316521798815,"GAPDH/APP/ENO1",3
"GO:0048593","GO:0048593","camera-type eye morphogenesis","3/454","41/5022",0.730405543544795,0.935228131289255,0.821316521798815,"ATF4/SOX9/PTN",3
"GO:0009952","GO:0009952","anterior/posterior pattern specification","4/454","54/5022",0.732527793088056,0.935228131289255,0.821316521798815,"BTG2/BASP1/NKX3-1/SFRP1",4
"GO:0034765","GO:0034765","regulation of ion transmembrane transport","11/454","140/5022",0.732809970626039,0.935228131289255,0.821316521798815,"CLIC1/YWHAE/TMSB4X/LCN2/APP/CD63/ARF1/CCL2/TSPAN13/FLNA/RGS2",11
"GO:0006801","GO:0006801","superoxide metabolic process","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"GSTP1/CD177",2
"GO:0014068","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"NKX3-1/SOX9",2
"GO:0046902","GO:0046902","regulation of mitochondrial membrane permeability","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"HSPA1A/SLC25A5",2
"GO:0050772","GO:0050772","positive regulation of axonogenesis","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"SKIL/PLXNB2",2
"GO:0060395","GO:0060395","SMAD protein signal transduction","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"JUN/GDF15",2
"GO:0060761","GO:0060761","negative regulation of response to cytokine stimulus","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"GSTP1/ISG15",2
"GO:1901616","GO:1901616","organic hydroxy compound catabolic process","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"MAOB/MAOA",2
"GO:1901880","GO:1901880","negative regulation of protein depolymerization","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"CIB1/LMOD1",2
"GO:1903510","GO:1903510","mucopolysaccharide metabolic process","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"BGN/UGDH",2
"GO:2001259","GO:2001259","positive regulation of cation channel activity","2/454","28/5022",0.734396005219736,0.935228131289255,0.821316521798815,"TMSB4X/CCL2",2
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"ELOVL5",1
"GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"PABPC1",1
"GO:0001516","GO:0001516","prostaglandin biosynthetic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"CD74",1
"GO:0002218","GO:0002218","activation of innate immune response","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"HSP90AA1",1
"GO:0002691","GO:0002691","regulation of cellular extravasation","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"MDK",1
"GO:0003071","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"OR51E2",1
"GO:0003176","GO:0003176","aortic valve development","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"SOX9",1
"GO:0006656","GO:0006656","phosphatidylcholine biosynthetic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"SLC44A4",1
"GO:0006739","GO:0006739","NADP metabolic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"DCXR",1
"GO:0006891","GO:0006891","intra-Golgi vesicle-mediated transport","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"COPG1",1
"GO:0009156","GO:0009156","ribonucleoside monophosphate biosynthetic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"APRT",1
"GO:0009247","GO:0009247","glycolipid biosynthetic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"PGAP3",1
"GO:0010288","GO:0010288","response to lead ion","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"APP",1
"GO:0010574","GO:0010574","regulation of vascular endothelial growth factor production","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"ATF4",1
"GO:0010591","GO:0010591","regulation of lamellipodium assembly","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"BRK1",1
"GO:0010719","GO:0010719","negative regulation of epithelial to mesenchymal transition","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"SFRP1",1
"GO:0010862","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"GDF15",1
"GO:0021872","GO:0021872","forebrain generation of neurons","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"B2M",1
"GO:0031128","GO:0031128","developmental induction","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"SOX9",1
"GO:0031440","GO:0031440","regulation of mRNA 3'-end processing","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"ZFP36L1",1
"GO:0032885","GO:0032885","regulation of polysaccharide biosynthetic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"PPP1CB",1
"GO:0036010","GO:0036010","protein localization to endosome","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"EZR",1
"GO:0038093","GO:0038093","Fc receptor signaling pathway","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"PIGR",1
"GO:0043501","GO:0043501","skeletal muscle adaptation","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"IGFBP5",1
"GO:0045058","GO:0045058","T cell selection","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"CD74",1
"GO:0045070","GO:0045070","positive regulation of viral genome replication","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"PABPC1",1
"GO:0045922","GO:0045922","negative regulation of fatty acid metabolic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"SOX9",1
"GO:0046457","GO:0046457","prostanoid biosynthetic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"CD74",1
"GO:0046839","GO:0046839","phospholipid dephosphorylation","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"PLPP1",1
"GO:0048286","GO:0048286","lung alveolus development","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"IGFBP5",1
"GO:0048489","GO:0048489","synaptic vesicle transport","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"ARF1",1
"GO:0048806","GO:0048806","genitalia development","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"DHCR24",1
"GO:0050795","GO:0050795","regulation of behavior","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"MDK",1
"GO:0051930","GO:0051930","regulation of sensory perception of pain","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"ACP3",1
"GO:0051931","GO:0051931","regulation of sensory perception","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"ACP3",1
"GO:0060148","GO:0060148","positive regulation of posttranscriptional gene silencing","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"ZFP36",1
"GO:0060765","GO:0060765","regulation of androgen receptor signaling pathway","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"SFRP1",1
"GO:0072528","GO:0072528","pyrimidine-containing compound biosynthetic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"NME3",1
"GO:0090102","GO:0090102","cochlea development","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"SOX9",1
"GO:0098801","GO:0098801","regulation of renal system process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"OR51E2",1
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"SOX9",1
"GO:0150077","GO:0150077","regulation of neuroinflammatory response","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"GRN",1
"GO:1900078","GO:1900078","positive regulation of cellular response to insulin stimulus","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"NUCKS1",1
"GO:1901185","GO:1901185","negative regulation of ERBB signaling pathway","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"GPRC5A",1
"GO:1901223","GO:1901223","negative regulation of NIK/NF-kappaB signaling","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"TMSB4X",1
"GO:1901381","GO:1901381","positive regulation of potassium ion transmembrane transport","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"FLNA",1
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"GPX1",1
"GO:1902745","GO:1902745","positive regulation of lamellipodium organization","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"BRK1",1
"GO:1902992","GO:1902992","negative regulation of amyloid precursor protein catabolic process","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"CLU",1
"GO:1904292","GO:1904292","regulation of ERAD pathway","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"HERPUD1",1
"GO:1904994","GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"MDK",1
"GO:2000209","GO:2000209","regulation of anoikis","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"MCL1",1
"GO:2000637","GO:2000637","positive regulation of gene silencing by miRNA","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"ZFP36",1
"GO:2000772","GO:2000772","regulation of cellular senescence","1/454","14/5022",0.735084229965958,0.935228131289255,0.821316521798815,"B2M",1
"GO:0006914","GO:0006914","autophagy","16/454","200/5022",0.735864201844205,0.935501957294648,0.821556995555755,"XBP1/HSP90AA1/EEF1A1/GAPDH/S100A9/PSAP/HSPB1/TMBIM6/HSPA8/CAPNS1/ORMDL3/SLC25A5/ATP6V0E1/MCL1/CLU/ATP6V1G1",16
"GO:0061919","GO:0061919","process utilizing autophagic mechanism","16/454","200/5022",0.735864201844205,0.935501957294648,0.821556995555755,"XBP1/HSP90AA1/EEF1A1/GAPDH/S100A9/PSAP/HSPB1/TMBIM6/HSPA8/CAPNS1/ORMDL3/SLC25A5/ATP6V0E1/MCL1/CLU/ATP6V1G1",16
"GO:0050796","GO:0050796","regulation of insulin secretion","5/454","67/5022",0.737065184361743,0.936669334787286,0.822582185442375,"CHGA/TRPM4/HLA-DRB1/CAMK2N1/SFRP1",5
"GO:0034220","GO:0034220","ion transmembrane transport","28/454","341/5022",0.738027481509283,0.937434421140929,0.823254083604787,"CLIC1/STEAP2/YWHAE/TMSB4X/ND5/LCN2/SLC25A6/SLC44A4/ATP5F1B/APP/CD63/ATP8/ARF1/COX8A/CCL19/CCL2/SLC25A5/TSPAN13/S100A6/TRPM8/ATP6V0E1/COX5B/TRPM4/SLC1A5/SEC61A1/FLNA/ATP6V1G1/RGS2",28
"GO:0051046","GO:0051046","regulation of secretion","18/454","224/5022",0.738362213808461,0.937434421140929,0.823254083604787,"OR51E2/XBP1/SAA1/NKX3-1/ARF1/GOLPH3/MAOB/EZR/CD177/CHGA/CD74/SDC1/TRPM4/HLA-DRB1/CAMK2N1/GRP/SDC4/SFRP1",18
"GO:0046883","GO:0046883","regulation of hormone secretion","7/454","92/5022",0.738516099963122,0.937434421140929,0.823254083604787,"NKX3-1/CHGA/TRPM4/HLA-DRB1/CAMK2N1/GRP/SFRP1",7
"GO:1903047","GO:1903047","mitotic cell cycle process","15/454","189/5022",0.742223622584563,0.938333840936621,0.824043953277779,"RHOB/APP/RPL24/RPS6/ARF1/HSPA1A/CCL2/HSPA1B/DUSP1/PSME1/CDKN1A/ZFP36L1/NOP53/FLNA/NCAPD3",15
"GO:0045055","GO:0045055","regulated exocytosis","6/454","80/5022",0.742668716226429,0.938333840936621,0.824043953277779,"STEAP2/ARF1/SYNGR2/CD177/CHGA/MYH9",6
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","3/454","42/5022",0.745493073052992,0.938333840936621,0.824043953277779,"GAPDH/APP/ENO1",3
"GO:0046849","GO:0046849","bone remodeling","3/454","42/5022",0.745493073052992,0.938333840936621,0.824043953277779,"MDK/PTN/SFRP1",3
"GO:0006401","GO:0006401","RNA catabolic process","8/454","105/5022",0.745528387593679,0.938333840936621,0.824043953277779,"BTG2/PABPC1/ZFP36/CSDE1/HSPA1A/HSPA1B/SCGB1A1/ZFP36L1",8
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus","4/454","55/5022",0.745771897875016,0.938333840936621,0.824043953277779,"HSPA5/GSTP1/EPHX1/ACSM1",4
"GO:0033043","GO:0033043","regulation of organelle organization","33/454","401/5022",0.748477531890205,0.938333840936621,0.824043953277779,"ACTG1/TACSTD2/RHOB/TMSB4X/CALR/TMEFF2/S100A9/PFN1/GRN/TMSB10/DSTN/CCN2/GPX1/ARF1/HSPA1A/GOLPH3/MDK/BRK1/SLC25A5/HSPA1B/EZR/TMSB15A/DUSP1/BST2/CIB1/SDC1/ID1/CDC42EP5/FLNA/CLU/SDC4/LMOD1/SFRP1",33
"GO:0016311","GO:0016311","dephosphorylation","11/454","142/5022",0.749682256044263,0.938333840936621,0.824043953277779,"ACP3/HSP90AB1/YWHAE/HSP90B1/PLPP1/PPP1CB/PPP1R1B/DUSP1/NPNT/PTP4A3/LGALS3",11
"GO:0001706","GO:0001706","endoderm formation","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"DUSP1/DUSP2",2
"GO:0003333","GO:0003333","amino acid transmembrane transport","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"SLC1A5/RGS2",2
"GO:0006094","GO:0006094","gluconeogenesis","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"ATF4/GNMT",2
"GO:0006721","GO:0006721","terpenoid metabolic process","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"RDH11/ALDH1A1",2
"GO:0014743","GO:0014743","regulation of muscle hypertrophy","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"IGFBP5/RGS2",2
"GO:0031529","GO:0031529","ruffle organization","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"TACSTD2/PFN1",2
"GO:0032387","GO:0032387","negative regulation of intracellular transport","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"APOD/TXN",2
"GO:0046785","GO:0046785","microtubule polymerization","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"HSPA1A/HSPA1B",2
"GO:0051952","GO:0051952","regulation of amine transport","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"CHGA/RGS2",2
"GO:0055017","GO:0055017","cardiac muscle tissue growth","2/454","29/5022",0.7521474427552,0.938333840936621,0.824043953277779,"PDLIM5/RGS2",2
"GO:0000278","GO:0000278","mitotic cell cycle","19/454","238/5022",0.752870395454486,0.938333840936621,0.824043953277779,"BTG2/RHOB/YWHAE/NKX3-1/APP/RPL24/RPS6/ARF1/HSPA1A/CCL2/HSPA1B/DUSP1/PSME1/CIB1/CDKN1A/ZFP36L1/NOP53/FLNA/NCAPD3",19
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","6/454","81/5022",0.753476367764959,0.938333840936621,0.824043953277779,"SAA1/TGM2/TMBIM6/CD24/CCL19/TRPM4",6
"GO:0030258","GO:0030258","lipid modification","6/454","81/5022",0.753476367764959,0.938333840936621,0.824043953277779,"APOD/PLPP1/ALOX15B/SOX9/ECHS1/ACSM1",6
"GO:0090596","GO:0090596","sensory organ morphogenesis","6/454","81/5022",0.753476367764959,0.938333840936621,0.824043953277779,"SLC44A4/ATF4/COL2A1/SOX9/RPL38/PTN",6
"GO:0090066","GO:0090066","regulation of anatomical structure size","16/454","203/5022",0.757046453749053,0.938333840936621,0.824043953277779,"HSP90AB1/TMSB4X/PFN1/TMSB10/DSTN/ACTA2/GPX1/COMP/ARF1/BRK1/EZR/TMSB15A/CDC42EP5/TRPM4/RGS2/LMOD1",16
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","11/454","143/5022",0.757844617107204,0.938333840936621,0.824043953277779,"RHOB/JUN/TGM2/COL3A1/BRK1/DHCR24/COL1A2/CFL1/CDKN1A/CDC42EP5/NUCB1",11
"GO:0051048","GO:0051048","negative regulation of secretion","4/454","56/5022",0.758510972586375,0.938333840936621,0.824043953277779,"MAOB/CHGA/CD74/SFRP1",4
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","4/454","56/5022",0.758510972586375,0.938333840936621,0.824043953277779,"TCIM/CCL2/PSME1/CDKN1A",4
"GO:0002053","GO:0002053","positive regulation of mesenchymal cell proliferation","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"SOX9",1
"GO:0002712","GO:0002712","regulation of B cell mediated immunity","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"HLA-E",1
"GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"HLA-E",1
"GO:0003197","GO:0003197","endocardial cushion development","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"SOX9",1
"GO:0006110","GO:0006110","regulation of glycolytic process","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"APP",1
"GO:0009126","GO:0009126","purine nucleoside monophosphate metabolic process","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"APRT",1
"GO:0009880","GO:0009880","embryonic pattern specification","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"BASP1",1
"GO:0009948","GO:0009948","anterior/posterior axis specification","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"BASP1",1
"GO:0010573","GO:0010573","vascular endothelial growth factor production","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"ATF4",1
"GO:0010907","GO:0010907","positive regulation of glucose metabolic process","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"SLC45A3",1
"GO:0014014","GO:0014014","negative regulation of gliogenesis","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"PTN",1
"GO:0014037","GO:0014037","Schwann cell differentiation","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"NDRG1",1
"GO:0016447","GO:0016447","somatic recombination of immunoglobulin gene segments","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"HSPD1",1
"GO:0021545","GO:0021545","cranial nerve development","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"RPL24",1
"GO:0032008","GO:0032008","positive regulation of TOR signaling","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"GOLPH3",1
"GO:0033045","GO:0033045","regulation of sister chromatid segregation","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"DUSP1",1
"GO:0033173","GO:0033173","calcineurin-NFAT signaling cascade","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"CIB1",1
"GO:0034110","GO:0034110","regulation of homotypic cell-cell adhesion","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"LGALS1",1
"GO:0034142","GO:0034142","toll-like receptor 4 signaling pathway","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"LTF",1
"GO:0035337","GO:0035337","fatty-acyl-CoA metabolic process","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"ELOVL5",1
"GO:0040036","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"CREB3L1",1
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"CD74",1
"GO:0044743","GO:0044743","protein transmembrane import into intracellular organelle","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"HSPD1",1
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"ID1",1
"GO:0048168","GO:0048168","regulation of neuronal synaptic plasticity","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"APP",1
"GO:0048741","GO:0048741","skeletal muscle fiber development","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"GPX1",1
"GO:0050885","GO:0050885","neuromuscular process controlling balance","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"APP",1
"GO:0060113","GO:0060113","inner ear receptor cell differentiation","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"SDC4",1
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"SOX9",1
"GO:0071243","GO:0071243","cellular response to arsenic-containing substance","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"ATF4",1
"GO:0086004","GO:0086004","regulation of cardiac muscle cell contraction","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"TRPM4",1
"GO:0090151","GO:0090151","establishment of protein localization to mitochondrial membrane","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"HSP90AA1",1
"GO:0090162","GO:0090162","establishment of epithelial cell polarity","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"GOLPH3",1
"GO:0090218","GO:0090218","positive regulation of lipid kinase activity","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"CCL19",1
"GO:0097720","GO:0097720","calcineurin-mediated signaling","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"CIB1",1
"GO:0099054","GO:0099054","presynapse assembly","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"APP",1
"GO:0120009","GO:0120009","intermembrane lipid transfer","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"STARD3",1
"GO:0150076","GO:0150076","neuroinflammatory response","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"GRN",1
"GO:1903146","GO:1903146","regulation of autophagy of mitochondrion","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"SLC25A5",1
"GO:1904037","GO:1904037","positive regulation of epithelial cell apoptotic process","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"CCL2",1
"GO:1905314","GO:1905314","semi-lunar valve development","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"SOX9",1
"GO:1905818","GO:1905818","regulation of chromosome separation","1/454","15/5022",0.75910015640275,0.938333840936621,0.824043953277779,"DUSP1",1
"GO:0016525","GO:0016525","negative regulation of angiogenesis","3/454","43/5022",0.75990030040234,0.938333840936621,0.824043953277779,"KLK3/CREB3L1/PTN",3
"GO:0050768","GO:0050768","negative regulation of neurogenesis","3/454","43/5022",0.75990030040234,0.938333840936621,0.824043953277779,"B2M/ID1/PTN",3
